date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:08:04	2711/2711	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Oct%202017%2020:06:24%20GMT	https://getbootstrap.com/2.3.2/assets/ico/favicon.png	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/assets/ico/favicon.png	(from https://getbootstrap.com/2.3.2/)
18:08:05	11364/11364	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/index.html	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/index-2.html	(from https://getbootstrap.com/2.3.2/)
18:08:06	18856/18856	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/getting-started.html	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/getting-started.html	(from https://getbootstrap.com/2.3.2/)
18:08:06	26528/26528	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/scaffolding.html	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/scaffolding.html	(from https://getbootstrap.com/2.3.2/)
18:08:07	108535/108535	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/components.html	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/components.html	(from https://getbootstrap.com/2.3.2/)
18:08:08	95685/95685	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/base-css.html	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/base-css.html	(from https://getbootstrap.com/2.3.2/)
18:08:08	92511/92511	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/javascript.html	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/javascript.html	(from https://getbootstrap.com/2.3.2/)
18:08:08	6801/6801	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/customize.html	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/customize.html	(from https://getbootstrap.com/2.3.2/)
18:08:09	13853/13853	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/extend.html	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/extend.html	(from https://getbootstrap.com/2.3.2/)
18:08:11	30968/30968	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Oct%202017%2020:06:24%20GMT	https://getbootstrap.com/2.3.2/assets/img/bs-docs-twitter-github.png	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/assets/img/bs-docs-twitter-github.png	(from https://getbootstrap.com/2.3.2/)
18:08:11	10572/10572	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Oct%202017%2020:06:24%20GMT	https://getbootstrap.com/2.3.2/assets/img/bs-docs-responsive-illustrations.png	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/assets/img/bs-docs-responsive-illustrations.png	(from https://getbootstrap.com/2.3.2/)
18:08:12	11244/11244	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Oct%202017%2020:06:24%20GMT	https://getbootstrap.com/2.3.2/assets/img/bs-docs-bootstrap-features.png	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/assets/img/bs-docs-bootstrap-features.png	(from https://getbootstrap.com/2.3.2/)
18:08:16	85732/85732	---M--	200	added ('OK')	application/zip	date:Thu,%2019%20Oct%202017%2020:06:24%20GMT	https://getbootstrap.com/2.3.2/assets/bootstrap.zip	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/assets/bootstrap.zip	(from https://getbootstrap.com/2.3.2/)
18:08:16	48259/48259	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/assets/img/example-sites/kippt.png	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/assets/img/example-sites/kippt.png	(from https://getbootstrap.com/2.3.2/)
18:08:17	50225/50225	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/assets/img/example-sites/soundready.png	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/assets/img/example-sites/soundready.png	(from https://getbootstrap.com/2.3.2/)
18:08:17	7258/7258	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/assets/img/example-sites/jshint.png	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/assets/img/example-sites/jshint.png	(from https://getbootstrap.com/2.3.2/)
18:08:17	76560/76560	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/assets/img/example-sites/gathercontent.png	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/assets/img/example-sites/gathercontent.png	(from https://getbootstrap.com/2.3.2/)
18:08:39	92629/92629	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/assets/js/jquery.js	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/assets/js/jquery.js	(from https://getbootstrap.com/2.3.2/)
18:08:39	1753/1753	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/assets/js/bootstrap-transition.js	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/assets/js/bootstrap-transition.js	(from https://getbootstrap.com/2.3.2/)
18:08:39	2521/2521	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/assets/js/bootstrap-alert.js	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/assets/js/bootstrap-alert.js	(from https://getbootstrap.com/2.3.2/)
18:08:40	6653/6653	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/assets/js/bootstrap-modal.js	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/assets/js/bootstrap-modal.js	(from https://getbootstrap.com/2.3.2/)
18:08:40	4410/4410	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/assets/js/bootstrap-dropdown.js	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/assets/js/bootstrap-dropdown.js	(from https://getbootstrap.com/2.3.2/)
18:08:40	4652/4652	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/assets/js/bootstrap-scrollspy.js	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/assets/js/bootstrap-scrollspy.js	(from https://getbootstrap.com/2.3.2/)
18:08:40	3493/3493	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/assets/js/bootstrap-tab.js	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/assets/js/bootstrap-tab.js	(from https://getbootstrap.com/2.3.2/)
18:08:41	9908/9908	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/assets/js/bootstrap-tooltip.js	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/assets/js/bootstrap-tooltip.js	(from https://getbootstrap.com/2.3.2/)
18:08:41	3112/3112	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/assets/js/bootstrap-popover.js	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/assets/js/bootstrap-popover.js	(from https://getbootstrap.com/2.3.2/)
18:08:41	2838/2838	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/assets/js/bootstrap-button.js	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/assets/js/bootstrap-button.js	(from https://getbootstrap.com/2.3.2/)
18:08:41	4732/4732	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/assets/js/bootstrap-collapse.js	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/assets/js/bootstrap-collapse.js	(from https://getbootstrap.com/2.3.2/)
18:08:42	6054/6054	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/assets/js/bootstrap-carousel.js	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/assets/js/bootstrap-carousel.js	(from https://getbootstrap.com/2.3.2/)
18:08:42	8317/8317	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/assets/js/bootstrap-typeahead.js	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/assets/js/bootstrap-typeahead.js	(from https://getbootstrap.com/2.3.2/)
18:08:42	3480/3480	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/assets/js/bootstrap-affix.js	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/assets/js/bootstrap-affix.js	(from https://getbootstrap.com/2.3.2/)
18:08:42	11731/11731	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/assets/js/holder/holder.js	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/assets/js/holder/holder.js	(from https://getbootstrap.com/2.3.2/)
18:08:43	13632/13632	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/assets/js/google-code-prettify/prettify.js	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/assets/js/google-code-prettify/prettify.js	(from https://getbootstrap.com/2.3.2/)
18:08:46	4036/4036	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/2.3.2/assets/js/application.js	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/2.3.2/assets/js/application.js	(from https://getbootstrap.com/2.3.2/)
18:08:47	48473/48473	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	http://getbootstrap.com/docs/4.0/browser-bugs/	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/4.0/browser-bugs/index.html	(from http://getbootstrap.com/docs/4.0/getting-started/browsers-devices/)
18:08:47	1229/1229	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	http://getbootstrap.com/docs/4.0/getting-started/options/	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/4.0/getting-started/options/index.html	(from http://getbootstrap.com/docs/4.0/getting-started/webpack/)
18:08:48	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Dec%202017%2011:38:50%20GMT	http://getbootstrap.com/docs/4.0/utilities/float	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/4.0/utilities/float.68.delayed	(from http://getbootstrap.com/docs/4.0/content/images/)
18:08:54	19236/19236	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2018%20Aug%202017%2012:48:33%20GMT	https://cdnjs.cloudflare.com/ajax/libs/popper.js/1.12.3/umd/popper.min.js	C:/My%20Web%20Sites/bootstrap4/cdnjs.cloudflare.com/ajax/libs/popper.js/1.12.3/umd/popper.min.js	(from http://getbootstrap.com/docs/4.0/components/dropdowns/)
18:08:58	1127/1127	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	http://getbootstrap.com/assets/brand/bootstrap-solid.svg	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/assets/brand/bootstrap-solid.svg	(from http://getbootstrap.com/docs/4.0/components/navbar/)
18:09:00	1205/1205	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	http://getbootstrap.com/docs/4.0/utilities/	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/4.0/utilities/index.html	(from http://getbootstrap.com/docs/4.0/migration/)
18:09:01	1306/1306	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	http://getbootstrap.com/assets/brand/bootstrap-outline.svg	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/assets/brand/bootstrap-outline.svg	(from http://getbootstrap.com/docs/4.0/about/brand/)
18:09:02	1140/1140	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	http://getbootstrap.com/assets/brand/bootstrap-punchout.svg	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/assets/brand/bootstrap-punchout.svg	(from http://getbootstrap.com/docs/4.0/about/brand/)
18:09:03	98/98	---MCZ	200	added ('OK')	text/css	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	http://getbootstrap.com/docs/4.0/examples/starter-template/starter-template.css	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/4.0/examples/starter-template/starter-template.css	(from http://getbootstrap.com/docs/4.0/examples/starter-template/)
18:09:04	9340/9340	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22585337e5-247c%22	http://getbootstrap.com/assets/js/vendor/jquery.min.js	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/assets/js/vendor/jquery.min.js	(from http://getbootstrap.com/docs/4.0/examples/starter-template/)
18:09:04	366/366	---MCZ	200	added ('OK')	text/css	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	http://getbootstrap.com/docs/4.0/examples/grid/grid.css	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/4.0/examples/grid/grid.css	(from http://getbootstrap.com/docs/4.0/examples/grid/)
18:09:05	107/107	---MCZ	200	added ('OK')	text/css	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	http://getbootstrap.com/docs/4.0/examples/jumbotron/jumbotron.css	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/4.0/examples/jumbotron/jumbotron.css	(from http://getbootstrap.com/docs/4.0/examples/jumbotron/)
18:09:05	1435/1435	---MCZ	200	added ('OK')	text/css	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	http://getbootstrap.com/docs/4.0/examples/narrow-jumbotron/narrow-jumbotron.css	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/4.0/examples/narrow-jumbotron/narrow-jumbotron.css	(from http://getbootstrap.com/docs/4.0/examples/narrow-jumbotron/)
18:09:06	69/69	---MCZ	200	added ('OK')	text/css	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	http://getbootstrap.com/docs/4.0/examples/navbars/navbar.css	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/4.0/examples/navbars/navbar.css	(from http://getbootstrap.com/docs/4.0/examples/navbars/)
18:09:06	67/67	---MCZ	200	added ('OK')	text/css	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	http://getbootstrap.com/docs/4.0/examples/navbar-top/navbar-top.css	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/4.0/examples/navbar-top/navbar-top.css	(from http://getbootstrap.com/docs/4.0/examples/navbar-top/)
18:09:07	87/87	---MCZ	200	added ('OK')	text/css	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	http://getbootstrap.com/docs/4.0/examples/navbar-top-fixed/navbar-top-fixed.css	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/4.0/examples/navbar-top-fixed/navbar-top-fixed.css	(from http://getbootstrap.com/docs/4.0/examples/navbar-top-fixed/)
18:09:08	790/790	---MCZ	200	added ('OK')	text/css	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	http://getbootstrap.com/docs/4.0/examples/album/album.css	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/4.0/examples/album/album.css	(from http://getbootstrap.com/docs/4.0/examples/album/)
18:09:09	32283/32283	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	http://getbootstrap.com/assets/js/vendor/holder.min.js	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/assets/js/vendor/holder.min.js	(from http://getbootstrap.com/docs/4.0/examples/album/)
18:09:09	1249/1249	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	http://getbootstrap.com/docs/4.0/getting-started/	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/4.0/getting-started/index.html	(from http://getbootstrap.com/docs/4.0/examples/album/)
18:09:09	2261/2261	---MCZ	200	added ('OK')	text/css	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	http://getbootstrap.com/docs/4.0/examples/cover/cover.css	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/4.0/examples/cover/cover.css	(from http://getbootstrap.com/docs/4.0/examples/cover/)
18:09:10	1658/1658	---MCZ	200	added ('OK')	text/css	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	http://getbootstrap.com/docs/4.0/examples/carousel/carousel.css	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/4.0/examples/carousel/carousel.css	(from http://getbootstrap.com/docs/4.0/examples/carousel/)
18:09:10	2327/2327	---MCZ	200	added ('OK')	text/css	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	http://getbootstrap.com/docs/4.0/examples/blog/blog.css	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/4.0/examples/blog/blog.css	(from http://getbootstrap.com/docs/4.0/examples/blog/)
18:09:12	837/837	---MCZ	200	added ('OK')	text/css	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	http://getbootstrap.com/docs/4.0/examples/dashboard/dashboard.css	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/4.0/examples/dashboard/dashboard.css	(from http://getbootstrap.com/docs/4.0/examples/dashboard/)
18:09:13	714/714	---MCZ	200	added ('OK')	text/css	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	http://getbootstrap.com/docs/4.0/examples/signin/signin.css	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/4.0/examples/signin/signin.css	(from http://getbootstrap.com/docs/4.0/examples/signin/)
18:09:13	813/813	---MCZ	200	added ('OK')	text/css	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	http://getbootstrap.com/docs/4.0/examples/justified-nav/justified-nav.css	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/4.0/examples/justified-nav/justified-nav.css	(from http://getbootstrap.com/docs/4.0/examples/justified-nav/)
18:09:14	613/613	---MCZ	200	added ('OK')	text/css	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	http://getbootstrap.com/docs/4.0/examples/sticky-footer/sticky-footer.css	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/4.0/examples/sticky-footer/sticky-footer.css	(from http://getbootstrap.com/docs/4.0/examples/sticky-footer/)
18:09:15	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Dec%202017%2011:39:18%20GMT	http://getbootstrap.com/docs/4.0/examples/sticky-footer-navbar	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/4.0/examples/sticky-footer-navbar	(from http://getbootstrap.com/docs/4.0/examples/sticky-footer/)
18:09:15	693/693	---MCZ	200	added ('OK')	text/css	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	http://getbootstrap.com/docs/4.0/examples/sticky-footer-navbar/sticky-footer-navbar.css	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/4.0/examples/sticky-footer-navbar/sticky-footer-navbar.css	(from http://getbootstrap.com/docs/4.0/examples/sticky-footer-navbar/)
18:09:16	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Dec%202017%2011:39:19%20GMT	http://getbootstrap.com/docs/4.0/examples/sticky-footer	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/4.0/examples/sticky-footer	(from http://getbootstrap.com/docs/4.0/examples/sticky-footer-navbar/)
18:09:17	1072/1072	---MCZ	200	added ('OK')	text/css	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	http://getbootstrap.com/docs/4.0/examples/offcanvas/offcanvas.css	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/4.0/examples/offcanvas/offcanvas.css	(from http://getbootstrap.com/docs/4.0/examples/offcanvas/)
18:09:18	145/145	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	http://getbootstrap.com/docs/4.0/examples/offcanvas/offcanvas.js	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/4.0/examples/offcanvas/offcanvas.js	(from http://getbootstrap.com/docs/4.0/examples/offcanvas/)
18:09:21	20127/20127	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/dist/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/dist/fonts/glyphicons-halflings-regular.eot	(from https://getbootstrap.com/docs/3.3/dist/css/bootstrap.min.css)
18:09:22	20127/20127	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/dist/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/dist/fonts/glyphicons-halflings-regulard41d.eot	(from https://getbootstrap.com/docs/3.3/dist/css/bootstrap.min.css)
18:09:23	18028/18028	---M--	200	added ('OK')	application/font-woff2	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/dist/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/dist/fonts/glyphicons-halflings-regular.woff2	(from https://getbootstrap.com/docs/3.3/dist/css/bootstrap.min.css)
18:09:24	23424/23424	---MCZ	200	added ('OK')	application/font-woff	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/dist/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/dist/fonts/glyphicons-halflings-regular.woff	(from https://getbootstrap.com/docs/3.3/dist/css/bootstrap.min.css)
18:09:24	45404/45404	---MCZ	200	added ('OK')	font/ttf	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/dist/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/dist/fonts/glyphicons-halflings-regular.ttf	(from https://getbootstrap.com/docs/3.3/dist/css/bootstrap.min.css)
18:09:26	108738/108738	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/dist/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/dist/fonts/glyphicons-halflings-regular.svg	(from https://getbootstrap.com/docs/3.3/dist/css/bootstrap.min.css)
18:09:27	3227/3227	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/starter-template/	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/starter-template/index.html	(from https://getbootstrap.com/docs/3.3/getting-started/)
18:09:29	26496/26496	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/theme/	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/theme/index.html	(from https://getbootstrap.com/docs/3.3/getting-started/)
18:09:29	22571/22571	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/screenshots/starter-template.jpg	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/screenshots/starter-template.jpg	(from https://getbootstrap.com/docs/3.3/getting-started/)
18:09:29	85405/85405	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/screenshots/theme.jpg	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/screenshots/theme.jpg	(from https://getbootstrap.com/docs/3.3/getting-started/)
18:09:30	6641/6641	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/grid/	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/grid/index.html	(from https://getbootstrap.com/docs/3.3/getting-started/)
18:09:30	5106/5106	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/jumbotron/	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/jumbotron/index.html	(from https://getbootstrap.com/docs/3.3/getting-started/)
18:09:30	99951/99951	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/screenshots/grid.jpg	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/screenshots/grid.jpg	(from https://getbootstrap.com/docs/3.3/getting-started/)
18:09:31	3460/3460	---MCZ	200	added ('OK')	text/html	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/jumbotron-narrow/	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/jumbotron-narrow/index.html	(from https://getbootstrap.com/docs/3.3/getting-started/)
18:09:31	40956/40956	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/screenshots/navbar.jpg	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/screenshots/navbar.jpg	(from https://getbootstrap.com/docs/3.3/getting-started/)
18:09:32	68573/68573	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202017%2020:06:25%20GMT	https://getbootstrap.com/docs/3.3/examples/screenshots/jumbotron-narrow.jpg	C:/My%20Web%20Sites/bootstrap4/getbootstrap.com/docs/3.3/examples/screenshots/jumbotron-narrow.jpg	(from https://getbootstrap.com/docs/3.3/getting-started/)
